"Table S18. Missingness handling, multiple imputation, and influence diagnostics.","Table S18. Missingness handling, multiple imputation, and influence diagnostics.","Table S18. Missingness handling, multiple imputation, and influence diagnostics.","Table S18. Missingness handling, multiple imputation, and influence diagnostics.","Table S18. Missingness handling, multiple imputation, and influence diagnostics.","Table S18. Missingness handling, multiple imputation, and influence diagnostics.","Table S18. Missingness handling, multiple imputation, and influence diagnostics.","Table S18. Missingness handling, multiple imputation, and influence diagnostics.","Table S18. Missingness handling, multiple imputation, and influence diagnostics.","Table S18. Missingness handling, multiple imputation, and influence diagnostics.","Table S18. Missingness handling, multiple imputation, and influence diagnostics.","Table S18. Missingness handling, multiple imputation, and influence diagnostics.","Table S18. Missingness handling, multiple imputation, and influence diagnostics.","Table S18. Missingness handling, multiple imputation, and influence diagnostics.","Table S18. Missingness handling, multiple imputation, and influence diagnostics.","Table S18. Missingness handling, multiple imputation, and influence diagnostics.","Table S18. Missingness handling, multiple imputation, and influence diagnostics.","Table S18. Missingness handling, multiple imputation, and influence diagnostics.","Table S18. Missingness handling, multiple imputation, and influence diagnostics.","Table S18. Missingness handling, multiple imputation, and influence diagnostics.","Table S18. Missingness handling, multiple imputation, and influence diagnostics.","Table S18. Missingness handling, multiple imputation, and influence diagnostics.","Table S18. Missingness handling, multiple imputation, and influence diagnostics.","Table S18. Missingness handling, multiple imputation, and influence diagnostics.","Table S18. Missingness handling, multiple imputation, and influence diagnostics.","Table S18. Missingness handling, multiple imputation, and influence diagnostics.","Table S18. Missingness handling, multiple imputation, and influence diagnostics.","Table S18. Missingness handling, multiple imputation, and influence diagnostics.","Table S18. Missingness handling, multiple imputation, and influence diagnostics.","Table S18. Missingness handling, multiple imputation, and influence diagnostics.","Table S18. Missingness handling, multiple imputation, and influence diagnostics.","Table S18. Missingness handling, multiple imputation, and influence diagnostics.","Table S18. Missingness handling, multiple imputation, and influence diagnostics.","Table S18. Missingness handling, multiple imputation, and influence diagnostics.","Table S18. Missingness handling, multiple imputation, and influence diagnostics.","Table S18. Missingness handling, multiple imputation, and influence diagnostics."
BLR,BLR,BLR,Belarus,Belarus,Belarus,Belarus,Belarus,European,European,European,European,European,Upper-middle-income,Upper-middle-income,Upper-middle-income,Upper-middle-income,0.011532895208344775,0.011532895208344775,0.04827555161785523,0.04827555161785523,0.04827555161785523,0.04827555161785523,-1.5078604960142536,-1.5078604960142536,-1.5078604960142536,-1.5078604960142536,-1.5078604960142536,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
BGR,BGR,BGR,Bulgaria,Bulgaria,Bulgaria,Bulgaria,Bulgaria,European,European,European,European,European,High-income,High-income,High-income,High-income,0.011390906474374556,0.011390906474374556,0.047187279847361124,0.047187279847361124,0.047187279847361124,0.047187279847361124,-1.516597880984101,-1.516597880984101,-1.516597880984101,-1.516597880984101,-1.516597880984101,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MUS,MUS,MUS,Mauritius,Mauritius,Mauritius,Mauritius,Mauritius,African,African,African,African,African,Upper-middle-income,Upper-middle-income,Upper-middle-income,Upper-middle-income,0.01075560104934585,0.01075560104934585,0.07534366525480846,0.07534366525480846,0.07534366525480846,0.07534366525480846,-1.1489050683043405,-1.1489050683043405,-1.1489050683043405,-1.1489050683043405,-1.1489050683043405,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
USA,USA,USA,United States of America,United States of America,United States of America,United States of America,United States of America,Americas,Americas,Americas,Americas,Americas,High-income,High-income,High-income,High-income,0.010377328644761624,0.010377328644761624,0.07518953429090203,0.07518953429090203,0.07518953429090203,0.07518953429090203,1.129771086408587,1.129771086408587,1.129771086408587,1.129771086408587,1.129771086408587,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MMR,MMR,MMR,Myanmar,Myanmar,Myanmar,Myanmar,Myanmar,South-East Asia,South-East Asia,South-East Asia,South-East Asia,South-East Asia,Lower-middle-income,Lower-middle-income,Lower-middle-income,Lower-middle-income,0.010218411507157351,0.010218411507157351,0.11933001324669001,0.11933001324669001,0.11933001324669001,0.11933001324669001,0.8684072641187724,0.8684072641187724,0.8684072641187724,0.8684072641187724,0.8684072641187724,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AFG,AFG,AFG,Afghanistan,Afghanistan,Afghanistan,Afghanistan,Afghanistan,Eastern Mediterranean,Eastern Mediterranean,Eastern Mediterranean,Eastern Mediterranean,Eastern Mediterranean,Low-income,Low-income,Low-income,Low-income,0.00958056252856444,0.00958056252856444,0.12728052164062087,0.12728052164062087,0.12728052164062087,0.12728052164062087,0.8104978481738796,0.8104978481738796,0.8104978481738796,0.8104978481738796,0.8104978481738796,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
ISL,ISL,ISL,Iceland,Iceland,Iceland,Iceland,Iceland,European,European,European,European,European,High-income,High-income,High-income,High-income,0.009528046394575163,0.009528046394575163,0.04296934699812589,0.04296934699812589,0.04296934699812589,0.04296934699812589,1.456751516131455,1.456751516131455,1.456751516131455,1.456751516131455,1.456751516131455,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
SRB,SRB,SRB,Serbia,Serbia,Serbia,Serbia,Serbia,European,European,European,European,European,Upper-middle-income,Upper-middle-income,Upper-middle-income,Upper-middle-income,0.009378586852159209,0.009378586852159209,0.05927772161117236,0.05927772161117236,0.05927772161117236,0.05927772161117236,1.219982681219571,1.219982681219571,1.219982681219571,1.219982681219571,1.219982681219571,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MLT,MLT,MLT,Malta,Malta,Malta,Malta,Malta,European,European,European,European,European,High-income,High-income,High-income,High-income,0.009197837440741428,0.009197837440741428,0.032826634914858474,0.032826634914858474,0.032826634914858474,0.032826634914858474,-1.6461971531774366,-1.6461971531774366,-1.6461971531774366,-1.6461971531774366,-1.6461971531774366,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
GRC,GRC,GRC,Greece,Greece,Greece,Greece,Greece,European,European,European,European,European,High-income,High-income,High-income,High-income,0.00907476161871067,0.00907476161871067,0.05376063183609792,0.05376063183609792,0.05376063183609792,0.05376063183609792,-1.2638220756658836,-1.2638220756658836,-1.2638220756658836,-1.2638220756658836,-1.2638220756658836,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
KOR,KOR,KOR,Republic of Korea,Republic of Korea,Republic of Korea,Republic of Korea,Republic of Korea,Western Pacific,Western Pacific,Western Pacific,Western Pacific,Western Pacific,High-income,High-income,High-income,High-income,0.008315676495694847,0.008315676495694847,0.08692385953536749,0.08692385953536749,0.08692385953536749,0.08692385953536749,-0.9346150913738827,-0.9346150913738827,-0.9346150913738827,-0.9346150913738827,-0.9346150913738827,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
BHS,BHS,BHS,Bahamas,Bahamas,Bahamas,Bahamas,Bahamas,Americas,Americas,Americas,Americas,Americas,High-income,High-income,High-income,High-income,0.007569293624938805,0.007569293624938805,0.05388392808915067,0.05388392808915067,0.05388392808915067,0.05388392808915067,-1.1528432533455553,-1.1528432533455553,-1.1528432533455553,-1.1528432533455553,-1.1528432533455553,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
LTU,LTU,LTU,Lithuania,Lithuania,Lithuania,Lithuania,Lithuania,European,European,European,European,European,High-income,High-income,High-income,High-income,0.0073066959516457294,0.0073066959516457294,0.02521693726148181,0.02521693726148181,0.02521693726148181,0.02521693726148181,-1.680615389792698,-1.680615389792698,-1.680615389792698,-1.680615389792698,-1.680615389792698,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
SLB,SLB,SLB,Solomon Islands,Solomon Islands,Solomon Islands,Solomon Islands,Solomon Islands,Western Pacific,Western Pacific,Western Pacific,Western Pacific,Western Pacific,Lower-middle-income,Lower-middle-income,Lower-middle-income,Lower-middle-income,0.007196206167106563,0.007196206167106563,0.07933762226505578,0.07933762226505578,0.07933762226505578,0.07933762226505578,-0.9138236771891136,-0.9138236771891136,-0.9138236771891136,-0.9138236771891136,-0.9138236771891136,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
SGP,SGP,SGP,Singapore,Singapore,Singapore,Singapore,Singapore,Western Pacific,Western Pacific,Western Pacific,Western Pacific,Western Pacific,High-income,High-income,High-income,High-income,0.006553143788537481,0.006553143788537481,0.09529071005121806,0.09529071005121806,0.09529071005121806,0.09529071005121806,-0.7887767340265437,-0.7887767340265437,-0.7887767340265437,-0.7887767340265437,-0.7887767340265437,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
LCA,LCA,LCA,Saint Lucia,Saint Lucia,Saint Lucia,Saint Lucia,Saint Lucia,Americas,Americas,Americas,Americas,Americas,Upper-middle-income,Upper-middle-income,Upper-middle-income,Upper-middle-income,0.006439416891613617,0.006439416891613617,0.09700375495442529,0.09700375495442529,0.09700375495442529,0.09700375495442529,-0.7742335210303143,-0.7742335210303143,-0.7742335210303143,-0.7742335210303143,-0.7742335210303143,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
GEO,GEO,GEO,Georgia,Georgia,Georgia,Georgia,Georgia,European,European,European,European,European,Upper-middle-income,Upper-middle-income,Upper-middle-income,Upper-middle-income,0.006265603066102203,0.006265603066102203,0.050284487060523506,0.050284487060523506,0.050284487060523506,0.050284487060523506,-1.0878304043002567,-1.0878304043002567,-1.0878304043002567,-1.0878304043002567,-1.0878304043002567,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
POL,POL,POL,Poland,Poland,Poland,Poland,Poland,European,European,European,European,European,High-income,High-income,High-income,High-income,0.0062296848113195386,0.0062296848113195386,0.027948370510270246,0.027948370510270246,0.027948370510270246,0.027948370510270246,1.4719716899666953,1.4719716899666953,1.4719716899666953,1.4719716899666953,1.4719716899666953,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
NPL,NPL,NPL,Nepal,Nepal,Nepal,Nepal,Nepal,South-East Asia,South-East Asia,South-East Asia,South-East Asia,South-East Asia,Lower-middle-income,Lower-middle-income,Lower-middle-income,Lower-middle-income,0.006207070401295575,0.006207070401295575,0.18186820407273552,0.18186820407273552,0.18186820407273552,0.18186820407273552,-0.5284167580290025,-0.5284167580290025,-0.5284167580290025,-0.5284167580290025,-0.5284167580290025,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
BRB,BRB,BRB,Barbados,Barbados,Barbados,Barbados,Barbados,Americas,Americas,Americas,Americas,Americas,High-income,High-income,High-income,High-income,0.005943410568643337,0.005943410568643337,0.07101908924363141,0.07101908924363141,0.07101908924363141,0.07101908924363141,-0.8817261309538624,-0.8817261309538624,-0.8817261309538624,-0.8817261309538624,-0.8817261309538624,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
KGZ,KGZ,KGZ,Kyrgyzstan,Kyrgyzstan,Kyrgyzstan,Kyrgyzstan,Kyrgyzstan,European,European,European,European,European,Lower-middle-income,Lower-middle-income,Lower-middle-income,Lower-middle-income,0.005779867612331892,0.005779867612331892,0.08953047986583744,0.08953047986583744,0.08953047986583744,0.08953047986583744,0.7666659849612003,0.7666659849612003,0.7666659849612003,0.7666659849612003,0.7666659849612003,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
SVN,SVN,SVN,Slovenia,Slovenia,Slovenia,Slovenia,Slovenia,European,European,European,European,European,High-income,High-income,High-income,High-income,0.0056299054167323745,0.0056299054167323745,0.03622495458634539,0.03622495458634539,0.03622495458634539,0.03622495458634539,1.2238676715907986,1.2238676715907986,1.2238676715907986,1.2238676715907986,1.2238676715907986,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
THA,THA,THA,Thailand,Thailand,Thailand,Thailand,Thailand,South-East Asia,South-East Asia,South-East Asia,South-East Asia,South-East Asia,Upper-middle-income,Upper-middle-income,Upper-middle-income,Upper-middle-income,0.005488565465116143,0.005488565465116143,0.13960214256184114,0.13960214256184114,0.13960214256184114,0.13960214256184114,0.5816115769861722,0.5816115769861722,0.5816115769861722,0.5816115769861722,0.5816115769861722,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
CRI,CRI,CRI,Costa Rica,Costa Rica,Costa Rica,Costa Rica,Costa Rica,Americas,Americas,Americas,Americas,Americas,High-income,High-income,High-income,High-income,0.004860061279489589,0.004860061279489589,0.0423380381337715,0.0423380381337715,0.0423380381337715,0.0423380381337715,-1.0484835633000924,-1.0484835633000924,-1.0484835633000924,-1.0484835633000924,-1.0484835633000924,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
SYC,SYC,SYC,Seychelles,Seychelles,Seychelles,Seychelles,Seychelles,African,African,African,African,African,High-income,High-income,High-income,High-income,0.0044327658443149166,0.0044327658443149166,0.07614727908114599,0.07614727908114599,0.07614727908114599,0.07614727908114599,-0.7333504650345241,-0.7333504650345241,-0.7333504650345241,-0.7333504650345241,-0.7333504650345241,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
HRV,HRV,HRV,Croatia,Croatia,Croatia,Croatia,Croatia,European,European,European,European,European,High-income,High-income,High-income,High-income,0.004401782338373428,0.004401782338373428,0.04093544961269205,0.04093544961269205,0.04093544961269205,0.04093544961269205,1.0155198542937156,1.0155198542937156,1.0155198542937156,1.0155198542937156,1.0155198542937156,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MDA,MDA,MDA,Republic of Moldova,Republic of Moldova,Republic of Moldova,Republic of Moldova,Republic of Moldova,European,European,European,European,European,Upper-middle-income,Upper-middle-income,Upper-middle-income,Upper-middle-income,0.00406887760791658,0.00406887760791658,0.051059662903252534,0.051059662903252534,0.051059662903252534,0.051059662903252534,-0.8695965248048451,-0.8695965248048451,-0.8695965248048451,-0.8695965248048451,-0.8695965248048451,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FJI,FJI,FJI,Fiji,Fiji,Fiji,Fiji,Fiji,Western Pacific,Western Pacific,Western Pacific,Western Pacific,Western Pacific,Upper-middle-income,Upper-middle-income,Upper-middle-income,Upper-middle-income,0.00396394391766798,0.00396394391766798,0.0446045575290225,0.0446045575290225,0.0446045575290225,0.0446045575290225,-0.9214371449313377,-0.9214371449313377,-0.9214371449313377,-0.9214371449313377,-0.9214371449313377,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
TKM,TKM,TKM,Turkmenistan,Turkmenistan,Turkmenistan,Turkmenistan,Turkmenistan,European,European,European,European,European,Upper-middle-income,Upper-middle-income,Upper-middle-income,Upper-middle-income,0.0037743750726755036,0.0037743750726755036,0.09970724746037316,0.09970724746037316,0.09970724746037316,0.09970724746037316,0.5837824583856951,0.5837824583856951,0.5837824583856951,0.5837824583856951,0.5837824583856951,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
CYP,CYP,CYP,Cyprus,Cyprus,Cyprus,Cyprus,Cyprus,European,European,European,European,European,High-income,High-income,High-income,High-income,0.0037449568577541843,0.0037449568577541843,0.03355018517444702,0.03355018517444702,0.03355018517444702,0.03355018517444702,-1.0386413350199828,-1.0386413350199828,-1.0386413350199828,-1.0386413350199828,-1.0386413350199828,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
EST,EST,EST,Estonia,Estonia,Estonia,Estonia,Estonia,European,European,European,European,European,High-income,High-income,High-income,High-income,0.003720749500241494,0.003720749500241494,0.025093294518536775,0.025093294518536775,0.025093294518536775,0.025093294518536775,-1.2023139963612353,-1.2023139963612353,-1.2023139963612353,-1.2023139963612353,-1.2023139963612353,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ESP,ESP,ESP,Spain,Spain,Spain,Spain,Spain,European,European,European,European,European,High-income,High-income,High-income,High-income,0.003565581167782581,0.003565581167782581,0.02434926710122331,0.02434926710122331,0.02434926710122331,0.02434926710122331,-1.1952793163323174,-1.1952793163323174,-1.1952793163323174,-1.1952793163323174,-1.1952793163323174,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
BIH,BIH,BIH,Bosnia and Herzegovina,Bosnia and Herzegovina,Bosnia and Herzegovina,Bosnia and Herzegovina,Bosnia and Herzegovina,European,European,European,European,European,Upper-middle-income,Upper-middle-income,Upper-middle-income,Upper-middle-income,0.003515054913041345,0.003515054913041345,0.05322826476641916,0.05322826476641916,0.05322826476641916,0.05322826476641916,-0.7907105708747574,-0.7907105708747574,-0.7907105708747574,-0.7907105708747574,-0.7907105708747574,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
IRL,IRL,IRL,Ireland,Ireland,Ireland,Ireland,Ireland,European,European,European,European,European,High-income,High-income,High-income,High-income,0.003342880848823,0.003342880848823,0.08048834562671264,0.08048834562671264,0.08048834562671264,0.08048834562671264,0.6179773635076705,0.6179773635076705,0.6179773635076705,0.6179773635076705,0.6179773635076705,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
RUS,RUS,RUS,Russian Federation,Russian Federation,Russian Federation,Russian Federation,Russian Federation,European,European,European,European,European,High-income,High-income,High-income,High-income,0.0033412749918425013,0.0033412749918425013,0.031538063597148745,0.031538063597148745,0.031538063597148745,0.031538063597148745,-1.0129310310686257,-1.0129310310686257,-1.0129310310686257,-1.0129310310686257,-1.0129310310686257,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
YEM,YEM,YEM,Yemen,Yemen,Yemen,Yemen,Yemen,Eastern Mediterranean,Eastern Mediterranean,Eastern Mediterranean,Eastern Mediterranean,Eastern Mediterranean,Low-income,Low-income,Low-income,Low-income,0.003333749773441709,0.003333749773441709,0.10646999020381247,0.10646999020381247,0.10646999020381247,0.10646999020381247,0.5289412827570578,0.5289412827570578,0.5289412827570578,0.5289412827570578,0.5289412827570578,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
HTI,HTI,HTI,Haiti,Haiti,Haiti,Haiti,Haiti,Americas,Americas,Americas,Americas,Americas,Lower-middle-income,Lower-middle-income,Lower-middle-income,Lower-middle-income,0.003207214217603427,0.003207214217603427,0.05624942298048646,0.05624942298048646,0.05624942298048646,0.05624942298048646,0.7335564894650435,0.7335564894650435,0.7335564894650435,0.7335564894650435,0.7335564894650435,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
